com.samsung.shealth.rewards,6200039,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2016-07-22 14:41:17.158,,,,2016-07-22 14:41:17.245,2016-07-22 14:41:17.250,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":61,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-07-22 14:41:17.158,bb28efb9-44cc-4808-b5d7-e10695873ee7,0,
,2016-08-10 03:55:00.795,,,,2016-08-13 03:07:24.879,2016-08-10 03:55:00.841,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-08-10 03:55:00.795,a045f074-7a62-4fb0-a8d4-6f40e22aedfb,0,
,2016-08-27 13:15:01.297,,,,2016-08-28 16:15:10.287,2016-08-27 13:15:01.345,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":76,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-08-27 13:15:01.297,254e281e-1325-4abe-be83-70c1e13f7df8,0,
,2016-09-02 11:14:58.047,,,,2016-09-02 21:15:01.174,2016-09-02 11:14:58.089,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":93,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-09-02 11:14:58.047,0cfa12af-ea4e-4805-b39e-6c1101e52177,0,
,2015-12-27 03:15:00.647,,,,2015-12-30 06:55:02.031,2015-12-27 03:15:00.683,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":123,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2015-12-27 03:15:00.647,9100d2a8-1ad8-4d13-b9cd-afa0e0090a58,0,
,2016-09-08 03:15:01.367,,,,2016-09-09 04:55:02.401,2016-09-08 03:15:01.422,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":97,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-09-08 03:15:01.367,fa77533a-283e-478f-b3a1-f0e3aede731c,0,
,2016-04-06 02:00:49.010,,,,2016-04-06 22:26:11.312,2016-04-06 02:00:49.030,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":141,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-04-06 02:00:49.010,748b079a-3d53-42f5-8873-922e7b0f17ee,0,
,2016-11-01 06:35:01.152,,,,2016-11-03 04:02:41.650,2016-11-01 06:35:01.197,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":99,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-11-01 06:35:01.152,31c608a9-30c3-4f50-8e8f-69aaa3d22122,0,
,2016-03-20 14:59:59.999,,,,2016-04-08 10:58:30.077,2016-04-08 10:58:30.077,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":149,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-03-20 14:59:59.999,e4e629e2-d19a-4649-8636-c49f4654a956,0,
,2016-04-01 14:59:59.999,,,,2016-04-08 10:58:31.655,2016-04-08 10:58:31.655,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":77,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-04-01 14:59:59.999,1d85ce84-784c-4e60-b7de-6516c2bf3cf7,0,
,2016-04-12 11:55:02.048,,,,2017-04-27 07:35:02.137,2016-04-12 09:55:02.624,,,goal_activity_reward_most_active_day,UTC+0900,"{""mIsCompleted"":false,""mValue"":200,""mValue2"":0}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-04-12 09:55:02.543,dc01a891-4234-40c3-95a2-d30272dd1355,0,
,2016-03-17 14:59:59.999,,,,2016-04-08 10:58:29.598,2016-04-08 10:58:29.598,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":63,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-03-17 14:59:59.999,d5a01ea0-0e9c-4976-a0e2-b4991db9458d,0,
,2016-03-31 14:59:59.999,,,,2016-04-08 10:58:31.561,2016-04-08 10:58:31.561,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":74,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-03-31 14:59:59.999,df6ebfef-3e02-4be2-95ea-acdb5409c896,0,
,2016-04-12 01:35:02.077,,,,2016-04-13 01:51:40.507,2016-04-12 01:35:02.103,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":200,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-04-12 01:35:02.077,3668f433-77e1-417e-b16a-9294d0b4349b,0,
,2016-05-03 03:35:02.156,,,,2016-05-04 06:35:00.753,2016-05-03 03:35:02.243,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":88,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-05-03 03:35:02.156,576e3c75-c22d-426c-983c-7010624bd918,0,
,2016-06-02 10:55:01.485,,,,2016-06-08 08:15:01.617,2016-06-02 10:55:01.537,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":65,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-06-02 10:55:01.485,800045f0-e7bf-4c35-b4d7-1330c9304b0c,0,
,2016-05-04 06:35:00.724,,,,2016-05-25 13:55:02.704,2016-05-04 06:35:00.808,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":122,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-05-04 06:35:00.724,1e314adc-9bea-49ac-9d90-f4076bf2745f,0,
,2015-12-30 06:55:01.999,,,,2016-01-06 08:35:02.457,2015-12-30 06:55:02.035,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":61,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2015-12-30 06:55:01.999,cf9cd220-6b69-405c-b51c-235fdf0f17d7,0,
,2016-07-11 06:22:18.107,,,,2016-07-12 01:55:01.395,2016-07-11 06:22:18.133,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-07-11 06:22:18.107,d2aed354-baa3-4a7a-83da-e19ae4aa0fc8,0,
,2016-06-08 08:15:01.568,,,,2016-06-09 11:35:02.580,2016-06-08 08:15:01.640,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":67,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-06-08 08:15:01.568,2798b45c-5b9f-422c-aafd-6d59e1c9920b,0,
,2016-04-06 22:26:11.298,,,,2016-04-08 01:35:02.369,2016-04-06 22:26:11.323,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":171,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-04-06 22:26:11.298,a96bbaa9-b5aa-4f92-ac7a-835a9523cb08,0,
,2016-07-24 04:35:02.334,,,,2016-07-25 03:55:02.441,2016-07-24 04:35:02.395,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":97,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-07-24 04:35:02.334,d79e5452-bf85-4ba3-a36c-105faefe26b1,0,
,2016-07-12 01:55:01.368,,,,2016-07-17 21:34:02.304,2016-07-12 01:55:01.398,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":112,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-07-12 01:55:01.368,67c71272-f10c-474d-ba9e-3229ba7f771c,0,
,2016-03-22 14:59:59.999,,,,2016-04-08 10:58:30.489,2016-04-08 10:58:30.489,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":131,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-03-22 14:59:59.999,6fe5ee57-c094-4320-b826-2f0350ba6aee,0,
,2016-08-13 03:07:24.854,,,,2016-08-19 13:55:03.762,2016-08-13 03:07:24.881,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":138,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-08-13 03:07:24.854,dbb6d1ce-1f01-4cfe-af3a-b334254a33db,0,
,2016-07-25 03:55:02.412,,,,2016-07-30 11:35:00.954,2016-07-25 03:55:02.444,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":128,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-07-25 03:55:02.412,d231e773-179b-4215-b519-81680161b969,0,
,2016-04-09 04:35:00.926,,,,2016-04-09 22:11:48.197,2016-04-09 04:35:00.959,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-04-09 04:35:00.926,e380487a-bb1b-46f3-be8e-b4f01e0ec7e9,0,
,2016-08-28 12:55:02.952,,,,2016-08-29 14:55:01.284,2016-08-28 12:55:02.980,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":92,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-08-28 12:55:02.952,4d5a6c5b-b9e5-45ee-840a-1bf3e74138b0,0,
,2016-08-19 13:55:03.694,,,,2016-08-20 05:15:00.413,2016-08-19 13:55:03.783,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":69,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-08-19 13:55:03.694,e3eddcf2-3e84-46cb-8b5b-8cfc4504f5a4,0,
,2016-04-13 01:51:40.485,,,,2016-04-14 08:35:02.296,2016-04-13 01:51:40.511,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":132,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-04-13 01:51:40.485,e4fa1aed-447c-41c6-bde3-8b00d5f779f5,0,
,2016-09-02 21:15:01.143,,,,2016-09-04 03:15:00.928,2016-09-02 21:15:01.178,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":80,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-09-02 21:15:01.143,a6ae9b1a-1c0d-4434-9254-ec961c18a2bd,0,
,2016-08-29 14:55:01.229,,,,2016-08-29 14:55:01.284,2016-08-29 14:55:01.288,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":65,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-08-29 14:55:01.229,ec25d11a-ae01-4d32-9f02-fe1ff695b896,0,
,2016-05-25 13:55:02.674,,,,2016-05-27 03:54:59.632,2016-05-25 13:55:02.708,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":65,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-05-25 13:55:02.674,c7581432-b128-4fe0-a5a7-77846511a951,0,
,2016-09-09 04:55:02.346,,,,2016-09-10 02:55:01.771,2016-09-09 04:55:02.406,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":109,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-09-09 04:55:02.346,94c9395f-d5ce-417c-a54c-3d6be5e99c40,0,
,2016-09-04 03:15:00.910,,,,2016-09-05 05:14:28.478,2016-09-04 03:15:00.929,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":123,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-09-04 03:15:00.910,360e7ae1-84df-4824-abd5-437236e5309a,0,
,2016-06-09 11:35:02.549,,,,2016-06-12 06:35:00.789,2016-06-09 11:35:02.584,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":60,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-06-09 11:35:02.549,384dbefd-3b7a-4d6e-9c27-49ee3ddcc5f1,0,
,2016-11-03 04:02:41.569,,,,2016-11-04 07:35:01.355,2016-11-03 04:02:41.657,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":85,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-11-03 04:02:41.569,8399be18-c57d-46db-b84c-ddc83370f037,0,
,2016-09-10 02:55:01.734,,,,2016-09-13 04:15:03.924,2016-09-10 02:55:01.775,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":124,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-09-10 02:55:01.734,a216e29f-dae1-437e-83e8-94b52b30beef,0,
,2016-07-17 21:34:02.278,,,,2016-07-19 13:55:01.211,2016-07-17 21:34:02.308,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":66,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-07-17 21:34:02.278,d05e94f6-f1ee-455f-b260-049a97f08557,0,
,2016-11-23 10:32:07.122,,,,2016-11-23 10:32:07.169,2016-11-23 10:32:07.170,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":63,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-11-23 10:32:07.122,59ebfb13-5cd1-4b43-9b96-2500b10e047c,0,
,2016-11-04 07:35:01.225,,,,2016-11-06 11:35:02.972,2016-11-04 07:35:01.365,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-11-04 07:35:01.225,431077e0-3b5e-4206-b0a1-7d27e0b58af4,0,
,2016-07-30 11:35:00.918,,,,2016-08-01 09:55:02.740,2016-07-30 11:35:00.957,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":78,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-07-30 11:35:00.918,38840c23-110c-4b4b-909a-96a8554a1368,0,
,2016-12-06 03:35:00.743,,,,2016-12-07 03:55:03.836,2016-12-06 03:35:00.899,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":99,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-12-06 03:35:00.743,7822f43c-463c-488e-ad52-e34ed09f1375,0,
,2016-11-25 04:35:01.267,,,,2016-11-29 09:51:19.374,2016-11-25 04:35:01.328,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-11-25 04:35:01.267,5be3c4b4-ff0b-4692-b0b9-d2ebb978ba60,0,
,2016-08-20 05:15:00.362,,,,2016-08-21 04:42:41.595,2016-08-20 05:15:00.432,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-08-20 05:15:00.362,bf5d94c4-fe3b-4953-a9e2-ff5d25dbe99e,0,
,2016-11-22 05:35:02.917,,,,2016-11-23 10:32:07.169,2016-11-22 05:35:02.995,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":88,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-11-22 05:35:02.917,0d6cdf7e-4bab-4f21-b27f-76eaa4c34031,0,
,2016-12-14 06:55:00.748,,,,2016-12-16 08:55:02.323,2016-12-14 06:55:00.810,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":64,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-12-14 06:55:00.748,67e42481-2add-42fb-906f-2d025001ff06,0,
,2016-12-07 03:55:03.770,,,,2016-12-08 02:19:21.206,2016-12-07 03:55:03.841,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":107,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-12-07 03:55:03.770,522f6c48-f9b3-4e4b-af74-341c88f3b12d,0,
,2016-01-06 08:35:02.436,,,,2016-01-20 02:35:02.728,2016-01-06 08:35:02.461,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":62,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-01-06 08:35:02.436,43044951-3f1e-4775-89ee-d8745d3f79b0,0,
,2016-12-04 10:55:01.602,,,,2016-12-06 03:35:00.880,2016-12-04 10:55:01.896,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":62,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-12-04 10:55:01.602,34358260-2db7-49b1-a0fe-9307a2772915,0,
,2016-12-26 04:35:03.037,,,,2016-12-28 04:15:00.757,2016-12-26 04:35:03.081,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":135,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-12-26 04:35:03.037,8c07983e-b4f5-436d-bb70-8262aed201d7,0,
,2016-12-16 08:55:02.272,,,,2016-12-18 04:26:13.404,2016-12-16 08:55:02.327,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":74,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-12-16 08:55:02.272,b3868ff0-13e5-4d45-8cee-6934b7f4c30a,0,
,2016-04-07 09:21:20.396,,,,2016-04-11 06:55:00.554,2016-04-07 09:21:20.478,,,goal_activity_reward_most_active_day,UTC+0900,"{""mIsCompleted"":false,""mValue"":171,""mValue2"":0}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-04-07 09:21:20.396,351db58b-496b-441a-80ce-b3b72b9fd0af,0,
,2016-12-13 02:10:39.391,,,,2016-12-14 06:55:00.805,2016-12-13 02:10:39.475,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":174,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-12-13 02:10:39.391,fb4401f5-f16e-4385-87a2-91626adddb67,0,
,2017-01-03 02:35:01.070,,,,2017-01-04 02:11:44.955,2017-01-03 02:35:01.123,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":111,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2017-01-03 02:35:01.070,14377514-f839-4aa3-8378-fac040e52d41,0,
,2016-03-24 14:59:59.999,,,,2016-04-08 10:58:30.865,2016-04-08 10:58:30.865,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":74,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-03-24 14:59:59.999,c0a7127a-8d0a-40d0-9562-44096aec040b,0,
,2016-12-24 03:35:02.497,,,,2016-12-26 04:35:03.078,2016-12-24 03:35:02.545,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":133,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-12-24 03:35:02.497,5e24ea0c-c628-4352-a803-8f0d50f664f5,0,
,2017-01-11 03:55:02.232,,,,2017-01-13 06:35:03.776,2017-01-11 03:55:02.361,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":96,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2017-01-11 03:55:02.232,ea1d4593-507d-46ff-9d88-1e850cc7e195,0,
,2016-04-09 22:11:48.177,,,,2016-04-11 01:35:00.522,2016-04-09 22:11:48.201,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":163,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-04-09 22:11:48.177,74be6224-e2df-4672-8f77-aef3469ca1d6,0,
,2017-01-02 03:55:02.185,,,,2017-01-03 02:35:01.119,2017-01-02 03:55:02.242,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2017-01-02 03:55:02.185,5d172732-b74b-48e8-be4c-9f34ce315f25,0,
,2017-01-19 06:15:01.327,,,,2017-01-20 08:35:04.056,2017-01-19 06:15:01.357,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":88,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2017-01-19 06:15:01.327,6d292808-c564-47e1-a7e4-635fbf8b5841,0,
,2016-04-14 08:35:02.246,,,,2016-04-24 09:54:59.605,2016-04-14 08:35:02.308,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":76,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-04-14 08:35:02.246,719d4a34-eef8-4f4d-a65a-d6b350f2fc8d,0,
,2017-01-09 04:48:49.375,,,,2017-01-11 03:55:02.357,2017-01-09 04:48:49.400,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":116,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2017-01-09 04:48:49.375,24b37511-520c-4673-bfb7-63334018a574,0,
,2017-01-27 02:55:03.942,,,,2017-02-01 07:35:02.932,2017-01-27 02:55:04.128,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":113,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2017-01-27 02:55:03.942,f0881dca-35cb-4870-963c-0f65abbefd6f,0,
,2016-05-27 03:54:59.598,,,,2016-05-28 10:15:00.801,2016-05-27 03:54:59.637,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":75,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2016-05-27 03:54:59.598,a294d7bc-7c93-403b-95d8-bc7d85d63840,0,
,2017-01-18 01:55:02.450,,,,2017-01-19 06:15:01.355,2017-01-18 01:55:02.568,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":121,""mValue2"":60}",wakAfCXJCw,com.sec.android.app.shealth,goal.activity,2017-01-18 01:55:02.450,d514a744-55a3-4ae7-8ffb-0eb9a2c98496,0,
